page_title,domain,pagePath,pageviews
"Homeownership and taxes: Things taxpayers should consider when selling a house | Internal Revenue Service",www.irs.gov,/newsroom/homeownership-and-taxes-things-taxpayers-should-consider-when-selling-a-house,1775
"IRS Employer-Provided Childcare Tax Credit page helps employers determine eligibility for up to $150,000 business tax credit | Internal Revenue Service",www.irs.gov,/newsroom/irs-employer-provided-childcare-tax-credit-page-helps-employers-determine-eligibility-for-up-to-150000-business-tax-credit,1772
"IRS: Beware of fake charities; check before donating | Internal Revenue Service",www.irs.gov,/newsroom/irs-beware-of-fake-charities-check-before-donating,1772
"Making Home Affordable (MHA) | U.S. Department of the Treasury",home.treasury.gov,/data/troubled-assets-relief-program/housing/mha,1772
"I sent the full balance due to pay off my account, then the bank sent me a bill charging interest. How is this possible",www.helpwithmybank.gov,/help-topics/personal-auto-loans/loan-interest-rates/loan-interest-residual.html,1765
"Self-Select PIN Method for Forms 1040 and 4868 Modernized e-File (MeF) | Internal Revenue Service",www.irs.gov,/e-file-providers/self-select-pin-method-for-forms-1040-and-4868-modernized-e-file-mef,1765
"Understanding Your 566-T Letter | Internal Revenue Service",www.irs.gov,/individuals/understanding-your-566-t-letter,1765
User Guide Sections 291 Through 300 — TreasuryDirect,www.treasurydirect.gov,/indiv/help/treasurydirect-help/user-guide/291-300/,1765
"American Women Quarters 2024 Rolls and Bags - Patsy Takemoto Mink | US Mint",catalog.usmint.gov,/american-women-quarters-2024-rolls-and-bags-patsy-takemoto-mink-master_awqptm.html,1762
"Annual Exempt Organization Return: Due Date | Internal Revenue Service",www.irs.gov,/charities-non-profits/annual-exempt-organization-return-due-date,1762
Bureau of the Fiscal Service - All Programs & Services,fiscal.treasury.gov,/all-programs-services.html,1762
"Circular 230 practitioner e-Services access | Internal Revenue Service",www.irs.gov,/e-file-providers/circular-230-practitioner-e-services-access,1762
My Info,appointment.treasury.gov,/myinfotwvs,1762
"New rules and limitations for depreciation and expensing under the Tax Cuts and Jobs Act | Internal Revenue Service",www.irs.gov,/newsroom/new-rules-and-limitations-for-depreciation-and-expensing-under-the-tax-cuts-and-jobs-act,1762
"Where’s My Tax Refund? – YouTube video text script | Internal Revenue Service",www.irs.gov,/newsroom/wheres-my-tax-refund-youtube-video-text-script,1762
Why do I need an indemnity bond to replace a lost cashier's check,www.helpwithmybank.gov,/help-topics/bank-accounts/cashiers-checks/cashiers-check-indemnity.html,1762
"1151 | Office of Foreign Assets Control",ofac.treasury.gov,/faqs/1151,1759
ARC - TDO,arc.fiscal.treasury.gov,/my-arc/tdo/,1759
"About Form 3520-A, Annual Information Return of Foreign Trust With a U.S. Owner | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-3520-a,1759
"Acceptance agents - New York | Internal Revenue Service",www.irs.gov,/individuals/international-taxpayers/acceptance-agents-new-york,1759
"David J. Ryder Director of the Mint (Second Term) Bronze Medal 3 Inch | US Mint",catalog.usmint.gov,/david-j-ryder-director-of-the-mint-second-term-bronze-medal-3-inch-20mg.html,1759
"Large Business and International compliance campaigns | Internal Revenue Service",www.irs.gov,/businesses/large-business-and-international-compliance-campaigns,1759
"Treasury, IRS issue guidance on the Qualified Alternative Fuel Vehicle Refueling Property Credit | Internal Revenue Service",www.irs.gov,/newsroom/treasury-irs-issue-guidance-on-the-qualified-alternative-fuel-vehicle-refueling-property-credit,1759
USAspending.gov,www.usaspending.gov,/training-videos,1759
"About Form 8867, Paid Preparer's Due Diligence Checklist | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-8867,1755
"Gathering Your Health Coverage Documentation for the Tax Filing Season | Internal Revenue Service",www.irs.gov,/affordable-care-act/individuals-and-families/gathering-your-health-coverage-documentation-for-the-tax-filing-season,1755
"Understanding Your Letter 6591 | Internal Revenue Service",www.irs.gov,/individuals/understanding-your-letter-6591,1755
"Which form should I use to file my taxes? | Internal Revenue Service",www.irs.gov,/help/ita/which-form-should-i-use-to-file-my-taxes,1755
myTTB,my.ttb.gov,/cbma-claims/prepare-claim,1755
Bureau of the Fiscal Service - All Programs & Services,www.fiscal.treasury.gov,/all-programs-services.html,1752
"Fixing Common Plan Mistakes - Correcting a Failure to Effect Employee Deferral Elections | Internal Revenue Service",www.irs.gov,/retirement-plans/fixing-common-plan-mistakes-correcting-a-failure-to-effect-employee-deferral-elections,1752
"Harriet Tubman 2024 Proof Half Dollar | US Mint",catalog.usmint.gov,/harriet-tubman-2024-proof-half-dollar-24cn.html,1752
"Questions and Answers about Information Reporting by Employers on Form 1094-C and Form 1095-C | Internal Revenue Service",www.irs.gov,/affordable-care-act/employers/questions-and-answers-about-information-reporting-by-employers-on-form-1094-c-and-form-1095-c,1752
"About Form 7206, Self-Employed Health Insurance Deduction | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-7206,1749
"Affordable Care Act of 2010: News releases, multimedia and legal guidance | Internal Revenue Service",www.irs.gov,/affordable-care-act/affordable-care-act-of-2010-news-releases-multimedia-and-legal-guidance,1749
Cashing paper bonds outside the United States — TreasuryDirect,www.treasurydirect.gov,/savings-bonds/cashing-a-bond/paper-bonds-outside-usa/,1749
"Definitions of Terms and Procedures Unique to FIRPTA | Internal Revenue Service",www.irs.gov,/individuals/international-taxpayers/definitions-of-terms-and-procedures-unique-to-firpta,1749
"IRS Income Verification Express Service (IVES) FAQ | Internal Revenue Service",www.irs.gov,/individuals/irs-income-verification-express-service-ives-faq,1749
"Report to the Secretary of the Treasury from the Treasury Borrowing Advisory Committee | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/jy2513,1749
"Where to file your taxes for Form 8832 | Internal Revenue Service",www.irs.gov,/filing/where-to-file-your-taxes-for-form-8832,1749
"""Churches"" Defined | Internal Revenue Service",www.irs.gov,/charities-non-profits/churches-religious-organizations/churches-defined,1745
"Morgan Silver Dollar 2023 Uncirculated Coin | US Mint",catalog.usmint.gov,/morgan-silver-dollar-2023-uncirculated-coin-23xe.html,1745
Surety Bonds,www.fiscal.treasury.gov,/surety-bonds/,1745
"Tax tips for students working summer jobs | Internal Revenue Service",www.irs.gov,/newsroom/tax-tips-for-students-working-summer-jobs,1745
"About Form 8975, Country by Country Report | Internal Revenue Service",www.irs.gov,/forms-pubs/about-form-8975,1742
"Alien Liability for Social Security and Medicare Taxes of Foreign Teachers, Foreign Researchers, and Other Foreign Professionals | Internal Revenue Service",www.irs.gov,/individuals/international-taxpayers/alien-liability-for-social-security-and-medicare-taxes-of-foreign-teachers-foreign-researchers-and-other-foreign-professionals,1742
"Financial Institution Search | OCC",www.occ.gov,/institution-search/details,1742
"Internal Revenue Bulletin: 2021-11 | Internal Revenue Service",www.irs.gov,/irb/2021-11_irb,1742
TreasuryDirect KIDS - The Basics of Treasury Securities - Savings Bonds,www.treasurydirect.gov,/kids/basics/basics_sb.htm,1742
"Acting Comptroller Issues Statements on Bank Liquidity and Bank Resolvability | OCC",occ.gov,/news-issuances/news-releases/2024/nr-occ-2024-86.html,1739
"Correcting Plan Errors | Internal Revenue Service",www.irs.gov,/retirement-plans/correcting-plan-errors,1739
"Reporting IRA and retirement plan transactions | Internal Revenue Service",www.irs.gov,/retirement-plans/reporting-ira-and-retirement-plan-transactions,1739
"Switzerland - Tax Treaty Documents | Internal Revenue Service",www.irs.gov,/businesses/international-businesses/switzerland-tax-treaty-documents,1739
"America the Beautiful Quarters | U.S. Mint for Kids",www.usmint.gov,/learn/kids/about-the-mint/america-the-beautiful-quarters,1735
"American Liberty Coins | US Mint Catalog Online",catalog.usmint.gov,/coin-programs/american-liberty/,1735
"Fraud Alerts | Office of Inspector General",oig.treasury.gov,/fraud-alerts,1735
"Frequently Asked Questions for Moving Expenses | Internal Revenue Service",www.irs.gov,/newsroom/frequently-asked-questions-for-moving-expenses,1735
"Tarifas estándares por milla | Internal Revenue Service",www.irs.gov,/es/tax-professionals/standard-mileage-rates,1735
"Tax Law Questions | Internal Revenue Service",www.irs.gov,/help/tax-law-questions,1735
"IRS extends popular flexibilities set to expire; electronic signatures and encrypted email enhance the taxpayer experience | Internal Revenue Service",www.irs.gov,/newsroom/irs-extends-popular-flexibilities-set-to-expire-electronic-signatures-and-encrypted-email-enhance-the-taxpayer-experience,1732
"IRS provides automatic penalty relief for 2020 and 2021 tax returns | Internal Revenue Service",www.irs.gov,/newsroom/irs-provides-automatic-penalty-relief-for-2020-and-2021-tax-returns,1732
"Injured spouse | Internal Revenue Service",www.irs.gov,/faqs/irs-procedures/injured-spouse/injured-spouse,1732
"Voluntary Correction Program – General Description | Internal Revenue Service",www.irs.gov,/retirement-plans/voluntary-correction-program-general-description,1732
Welcome To EFTPS - Logout,www.eftps.gov,/eftps/login/logout,1732
What do I about unauthorized charges on my credit card,www.helpwithmybank.gov,/help-topics/credit-cards/disputes-unauthorized-charges/unauthorized-charges/unauthorized-charge-steps.html,1732
"在线付款 | Internal Revenue Service",www.irs.gov,/zh-hans/payments,1732
"Charitable Trusts | Internal Revenue Service",www.irs.gov,/charities-non-profits/private-foundations/charitable-trusts,1729
"Exclusion of Rent from Real Property from Unrelated Business Taxable Income | Internal Revenue Service",www.irs.gov,/charities-non-profits/exclusion-of-rent-from-real-property-from-unrelated-business-taxable-income,1729
"Russia-related Designations | Office of Foreign Assets Control",ofac.treasury.gov,/recent-actions/20240621,1729
"Treasury Announces Stimulus Payment Calendar, Calculator Available | U.S. Department of the Treasury",home.treasury.gov,/news/press-releases/20083171250497823,1729
"Where to File Form 7004 | Internal Revenue Service",www.irs.gov,/filing/where-to-file-form-7004,1729
"Annual Exempt Organization Return: Penalties for Failure to File | Internal Revenue Service",www.irs.gov,/charities-non-profits/annual-exempt-organization-return-penalties-for-failure-to-file,1726
"Group Reservations | Engraving & Printing",www.bep.gov,/visitor-centers/washington-dc-tour-and-visitor-center/group-reservations,1726
"IRC Section 501(c)(4): Homeowners’ associations | Internal Revenue Service",www.irs.gov,/government-entities/irc-section-501c4-homeowners-associations,1726
"IRS Free File can help those with no filing requirement get overlooked tax credits, refunds; extension requests also available | Internal Revenue Service",www.irs.gov,/newsroom/irs-free-file-can-help-those-with-no-filing-requirement-get-overlooked-tax-credits-refunds-extension-requests-also-available,1722
"IRS releases final guidance for certain clean vehicle credits under the Inflation Reduction Act | Internal Revenue Service",www.irs.gov,/newsroom/irs-releases-final-guidance-for-certain-clean-vehicle-credits-under-the-inflation-reduction-act,1722
No Registration Filing FBAR,bsaefiling.fincen.gov,/noregfilerupload,1722
"Payroll | Internal Revenue Service",www.irs.gov,/government-entities/federal-state-local-governments/payroll,1722
"Permits Online Customer Page | TTB: Alcohol and Tobacco Tax and Trade Bureau",www.ttb.gov,/online-services/ponl,1722
"Sale or trade of business, depreciation, rentals | Internal Revenue Service",www.irs.gov,/faqs/sale-or-trade-of-business-depreciation-rentals,1722
Tax Forms and Tax Withholding — TreasuryDirect,www.treasurydirect.gov,/marketable-securities/tax-forms-and-withholding/,1722
"Form 8955-SSA resources | Internal Revenue Service",www.irs.gov,/retirement-plans/form-8955-ssa-resources,1719
Go Direct® - Enroll By Mail,godirect.gov,/gpw/enroll-by-mail/,1719
"e-Services Registration | Internal Revenue Service",www.irs.gov,/individuals/e-services-registration,1719
"Coin Term Glossary | U.S. Mint",www.usmint.gov,/learn/collecting-basics/glossary,1716
"Form 1099-K FAQs | Internal Revenue Service",www.irs.gov,/newsroom/form-1099-k-faqs,1716
"Online Account | Internal Revenue Service",sa.www4.irs.gov,/ola/id-verify/es/,1716
"Sell Real Property of a Deceased Person’s Estate | Internal Revenue Service",www.irs.gov,/individuals/sell-real-property-of-a-deceased-persons-estate,1716
Treasury Offset Program - How TOP Works,fiscal.treasury.gov,/top/how-top-works.html,1716
"Andrew Jackson Presidential $1 Coin | U.S. Mint",www.usmint.gov,/coins/coin-medal-programs/presidential-dollar-coin/andrew-jackson,1712
"Contract Opportunities | FinCEN.gov",www.fincen.gov,/about/contract-opportunities,1712
"Electronic Tax Administration Advisory Committee 2024 Annual Report includes recommendations to Congress and IRS | Internal Revenue Service",www.irs.gov,/newsroom/electronic-tax-administration-advisory-committee-2024-annual-report-includes-recommendations-to-congress-and-irs,1712
